incident_id,date,month,site_id,region,service_type,severity,status,start_time,resolved_time,duration_minutes,affected_customers,root_cause,assigned_team,escalation_level,recommended_action
INC-2026-02152,2026-11-18,2026-11,SITE-0096,Semarang,Mobile Broadband,Medium,Resolved,2026-11-18T01:24:00,2026-11-18T02:27:00,63,204,Core router instability,NOC Core,1,Assign service assurance follow-up
INC-2026-02153,2026-11-18,2026-11,SITE-0035,Makassar,Mobile Broadband,High,Open,2026-11-18T10:53:00,,272,215,Planned maintenance overrun,Customer Assurance,2,Escalate to regional operations lead
INC-2026-00128,2026-11-19,2026-11,SITE-0132,Bandung,Fiber Internet,Medium,Resolved,2026-11-19T01:10:00,2026-11-19T03:40:00,150,41,Power outage,Customer Assurance,1,Assign service assurance follow-up
INC-2026-00313,2026-11-19,2026-11,SITE-0053,Surabaya,Enterprise VPN,Low,Resolved,2026-11-19T05:33:00,2026-11-19T06:33:00,60,19,Planned maintenance overrun,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-01304,2026-11-19,2026-11,SITE-0154,Medan,IPTV,Low,Resolved,2026-11-19T21:27:00,2026-11-19T22:07:00,40,27,Fiber cut,NOC Core,1,Monitor and resolve in standard queue
INC-2026-01866,2026-11-19,2026-11,SITE-0016,Semarang,Enterprise VPN,High,Closed,2026-11-19T16:36:00,2026-11-19T23:02:00,386,103,Planned maintenance overrun,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-00132,2026-11-20,2026-11,SITE-0198,Denpasar,Fiber Internet,Low,Resolved,2026-11-20T10:52:00,2026-11-20T11:52:00,60,47,Backhaul packet loss,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00137,2026-11-20,2026-11,SITE-0130,Balikpapan,Enterprise VPN,Low,Closed,2026-11-20T08:07:00,2026-11-20T09:35:00,88,15,Core router instability,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00465,2026-11-20,2026-11,SITE-0191,Jakarta,Mobile Broadband,Low,Resolved,2026-11-20T11:02:00,2026-11-20T11:52:00,50,74,Configuration drift,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00484,2026-11-20,2026-11,SITE-0172,Bandung,Enterprise VPN,Critical,Resolved,2026-11-20T07:50:00,2026-11-20T18:54:00,664,183,Backhaul packet loss,Fiber Maintenance,3,Open command bridge and dispatch field team
INC-2026-01130,2026-11-20,2026-11,SITE-0167,Yogyakarta,IPTV,Medium,Resolved,2026-11-20T00:19:00,2026-11-20T02:36:00,137,105,Fiber cut,Field Operations,1,Assign service assurance follow-up
INC-2026-01661,2026-11-20,2026-11,SITE-0024,Medan,Voice,Low,Closed,2026-11-20T21:28:00,2026-11-20T22:31:00,63,61,Configuration drift,NOC Core,1,Monitor and resolve in standard queue
INC-2026-02143,2026-11-20,2026-11,SITE-0072,Bandung,Enterprise VPN,Low,Closed,2026-11-20T17:48:00,2026-11-20T18:43:00,55,21,Fiber cut,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00093,2026-11-21,2026-11,SITE-0016,Semarang,Enterprise VPN,Low,Closed,2026-11-21T04:51:00,2026-11-21T05:22:00,31,12,Power outage,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-00110,2026-11-21,2026-11,SITE-0228,Denpasar,Cloud Connectivity,High,Resolved,2026-11-21T00:03:00,2026-11-21T04:56:00,293,153,Configuration drift,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-00151,2026-11-21,2026-11,SITE-0173,Surabaya,Voice,Medium,Open,2026-11-21T09:11:00,,151,91,Power outage,Field Operations,1,Assign service assurance follow-up
INC-2026-00842,2026-11-21,2026-11,SITE-0168,Denpasar,Cloud Connectivity,High,Escalated,2026-11-21T00:02:00,,312,281,Configuration drift,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-01159,2026-11-21,2026-11,SITE-0046,Semarang,Cloud Connectivity,High,Resolved,2026-11-21T09:08:00,2026-11-21T15:32:00,384,116,Configuration drift,Field Operations,2,Escalate to regional operations lead
INC-2026-01474,2026-11-21,2026-11,SITE-0246,Semarang,Mobile Broadband,High,Closed,2026-11-21T05:26:00,2026-11-21T10:57:00,331,510,Customer premises equipment,Customer Assurance,2,Escalate to regional operations lead
INC-2026-00006,2026-11-22,2026-11,SITE-0202,Bandung,Voice,Low,Closed,2026-11-22T03:48:00,2026-11-22T04:28:00,40,2,Power outage,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00157,2026-11-22,2026-11,SITE-0105,Makassar,Fiber Internet,Medium,Resolved,2026-11-22T00:36:00,2026-11-22T03:17:00,161,86,Fiber cut,NOC Core,1,Assign service assurance follow-up
INC-2026-00198,2026-11-22,2026-11,SITE-0179,Palembang,IPTV,Medium,Closed,2026-11-22T20:35:00,2026-11-22T21:06:00,31,82,Power outage,Customer Assurance,1,Assign service assurance follow-up
INC-2026-00215,2026-11-22,2026-11,SITE-0049,Palembang,IPTV,High,Resolved,2026-11-22T16:23:00,2026-11-22T20:38:00,255,403,Power outage,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-00232,2026-11-22,2026-11,SITE-0135,Makassar,Voice,High,Resolved,2026-11-22T10:56:00,2026-11-22T15:46:00,290,177,Access node congestion,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-00245,2026-11-22,2026-11,SITE-0250,Balikpapan,Mobile Broadband,Low,Closed,2026-11-22T11:58:00,2026-11-22T13:04:00,66,25,Fiber cut,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00517,2026-11-22,2026-11,SITE-0065,Makassar,Fiber Internet,Low,Resolved,2026-11-22T06:41:00,2026-11-22T07:19:00,38,33,Fiber cut,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-00801,2026-11-22,2026-11,SITE-0078,Denpasar,Cloud Connectivity,Critical,Closed,2026-11-22T00:27:00,2026-11-22T07:40:00,433,396,Core router instability,Customer Assurance,3,Open command bridge and dispatch field team
INC-2026-00902,2026-11-22,2026-11,SITE-0224,Medan,Mobile Broadband,Low,Closed,2026-11-22T10:56:00,2026-11-22T12:01:00,65,89,Fiber cut,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-01025,2026-11-22,2026-11,SITE-0144,Medan,Enterprise VPN,Low,Resolved,2026-11-22T21:41:00,2026-11-22T22:47:00,66,3,Customer premises equipment,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-01208,2026-11-22,2026-11,SITE-0215,Makassar,Voice,Medium,Resolved,2026-11-22T13:23:00,2026-11-22T16:29:00,186,237,Core router instability,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-01428,2026-11-22,2026-11,SITE-0106,Semarang,IPTV,High,Resolved,2026-11-22T02:58:00,2026-11-22T09:29:00,391,188,Access node congestion,NOC Core,2,Escalate to regional operations lead
INC-2026-02190,2026-11-22,2026-11,SITE-0141,Jakarta,Fiber Internet,Low,Closed,2026-11-22T10:21:00,2026-11-22T11:13:00,52,33,Access node congestion,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00050,2026-11-23,2026-11,SITE-0164,Medan,Voice,Low,Resolved,2026-11-23T02:49:00,2026-11-23T03:46:00,57,24,Access node congestion,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00237,2026-11-23,2026-11,SITE-0174,Medan,Mobile Broadband,High,Closed,2026-11-23T11:39:00,2026-11-23T11:44:00,5,118,Access node congestion,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-00323,2026-11-23,2026-11,SITE-0070,Balikpapan,Mobile Broadband,Low,Closed,2026-11-23T23:05:00,2026-11-24T00:14:00,69,31,Backhaul packet loss,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00913,2026-11-23,2026-11,SITE-0028,Denpasar,Voice,Low,Resolved,2026-11-23T01:17:00,2026-11-23T01:46:00,29,36,Core router instability,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-01481,2026-11-23,2026-11,SITE-0236,Semarang,Cloud Connectivity,Medium,Resolved,2026-11-23T04:55:00,2026-11-23T06:58:00,123,243,Power outage,Customer Assurance,1,Assign service assurance follow-up
INC-2026-01645,2026-11-23,2026-11,SITE-0057,Yogyakarta,IPTV,Low,Resolved,2026-11-23T07:02:00,2026-11-23T08:02:00,60,70,Backhaul packet loss,NOC Core,1,Monitor and resolve in standard queue
INC-2026-01680,2026-11-23,2026-11,SITE-0207,Yogyakarta,Cloud Connectivity,High,Resolved,2026-11-23T12:17:00,2026-11-23T15:18:00,181,304,Core router instability,Customer Assurance,2,Escalate to regional operations lead
INC-2026-01827,2026-11-23,2026-11,SITE-0199,Palembang,Mobile Broadband,Low,Closed,2026-11-23T09:06:00,2026-11-23T10:15:00,69,40,Configuration drift,Field Operations,1,Monitor and resolve in standard queue
INC-2026-01939,2026-11-23,2026-11,SITE-0250,Balikpapan,Mobile Broadband,High,Resolved,2026-11-23T11:21:00,2026-11-23T17:30:00,369,388,Backhaul packet loss,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-02051,2026-11-23,2026-11,SITE-0190,Balikpapan,IPTV,Low,Resolved,2026-11-23T03:40:00,2026-11-23T05:33:00,113,30,Fiber cut,Field Operations,1,Monitor and resolve in standard queue
INC-2026-02194,2026-11-23,2026-11,SITE-0118,Denpasar,Enterprise VPN,Low,Resolved,2026-11-23T04:21:00,2026-11-23T04:43:00,22,3,Power outage,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00575,2026-11-24,2026-11,SITE-0087,Yogyakarta,Enterprise VPN,High,Resolved,2026-11-24T12:36:00,2026-11-24T19:22:00,406,230,Backhaul packet loss,Enterprise Support,2,Escalate to regional operations lead
INC-2026-00998,2026-11-24,2026-11,SITE-0175,Makassar,Mobile Broadband,Low,Resolved,2026-11-24T22:53:00,2026-11-24T23:38:00,45,62,Planned maintenance overrun,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-01542,2026-11-24,2026-11,SITE-0085,Makassar,Enterprise VPN,Medium,Closed,2026-11-24T09:00:00,2026-11-24T11:28:00,148,33,Backhaul packet loss,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-01658,2026-11-24,2026-11,SITE-0247,Yogyakarta,Cloud Connectivity,Low,Resolved,2026-11-24T11:08:00,2026-11-24T12:21:00,73,51,Access node congestion,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-01750,2026-11-24,2026-11,SITE-0150,Balikpapan,IPTV,High,Resolved,2026-11-24T07:35:00,2026-11-24T16:34:00,539,276,Access node congestion,Enterprise Support,2,Escalate to regional operations lead
INC-2026-01946,2026-11-24,2026-11,SITE-0069,Palembang,Voice,Medium,Closed,2026-11-24T12:33:00,2026-11-24T14:16:00,103,201,Fiber cut,Customer Assurance,1,Assign service assurance follow-up
INC-2026-01331,2026-11-25,2026-11,SITE-0085,Makassar,Enterprise VPN,Low,Resolved,2026-11-25T13:15:00,2026-11-25T14:38:00,83,11,Backhaul packet loss,NOC Core,1,Monitor and resolve in standard queue
INC-2026-01466,2026-11-25,2026-11,SITE-0248,Denpasar,Cloud Connectivity,High,Resolved,2026-11-25T21:41:00,2026-11-26T01:43:00,242,257,Configuration drift,Enterprise Support,2,Escalate to regional operations lead
INC-2026-01581,2026-11-25,2026-11,SITE-0089,Palembang,IPTV,Medium,Closed,2026-11-25T00:08:00,2026-11-25T02:31:00,143,157,Core router instability,Customer Assurance,1,Assign service assurance follow-up
INC-2026-01267,2026-11-26,2026-11,SITE-0140,Balikpapan,Voice,Medium,Resolved,2026-11-26T23:20:00,2026-11-27T02:20:00,180,109,Planned maintenance overrun,Enterprise Support,1,Assign service assurance follow-up
INC-2026-01916,2026-11-26,2026-11,SITE-0053,Surabaya,Enterprise VPN,Medium,Resolved,2026-11-26T15:08:00,2026-11-26T17:15:00,127,47,Configuration drift,Field Operations,1,Assign service assurance follow-up
INC-2026-00473,2026-11-27,2026-11,SITE-0049,Palembang,IPTV,High,Resolved,2026-11-27T12:28:00,2026-11-27T18:50:00,382,460,Core router instability,Enterprise Support,2,Escalate to regional operations lead
INC-2026-00535,2026-11-27,2026-11,SITE-0091,Jakarta,Enterprise VPN,Medium,Resolved,2026-11-27T08:53:00,2026-11-27T10:42:00,109,68,Power outage,Field Operations,1,Assign service assurance follow-up
INC-2026-01557,2026-11-27,2026-11,SITE-0197,Yogyakarta,Enterprise VPN,High,Closed,2026-11-27T12:34:00,2026-11-27T17:41:00,307,179,Configuration drift,Customer Assurance,2,Escalate to regional operations lead
INC-2026-01746,2026-11-27,2026-11,SITE-0072,Bandung,Enterprise VPN,Medium,Closed,2026-11-27T06:08:00,2026-11-27T08:32:00,144,80,Customer premises equipment,NOC Core,1,Assign service assurance follow-up
INC-2026-00200,2026-11-28,2026-11,SITE-0231,Jakarta,IPTV,Low,Resolved,2026-11-28T23:58:00,2026-11-29T00:58:00,60,36,Core router instability,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00255,2026-11-28,2026-11,SITE-0140,Balikpapan,Voice,High,Resolved,2026-11-28T12:48:00,2026-11-28T22:22:00,574,539,Access node congestion,Customer Assurance,2,Escalate to regional operations lead
INC-2026-00297,2026-11-28,2026-11,SITE-0192,Bandung,Mobile Broadband,Medium,Resolved,2026-11-28T21:08:00,2026-11-28T22:56:00,108,111,Access node congestion,Field Operations,1,Assign service assurance follow-up
INC-2026-00385,2026-11-28,2026-11,SITE-0085,Makassar,Enterprise VPN,Low,Open,2026-11-28T18:35:00,,67,9,Power outage,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00652,2026-11-28,2026-11,SITE-0060,Balikpapan,Fiber Internet,Critical,Resolved,2026-11-28T23:55:00,2026-11-29T15:04:00,909,285,Customer premises equipment,Fiber Maintenance,3,Open command bridge and dispatch field team
INC-2026-00672,2026-11-28,2026-11,SITE-0195,Makassar,Fiber Internet,Low,Resolved,2026-11-28T05:22:00,2026-11-28T06:14:00,52,24,Power outage,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00832,2026-11-28,2026-11,SITE-0169,Palembang,IPTV,Medium,Resolved,2026-11-28T16:27:00,2026-11-28T19:26:00,179,56,Access node congestion,Enterprise Support,1,Assign service assurance follow-up
INC-2026-01011,2026-11-28,2026-11,SITE-0204,Medan,Cloud Connectivity,Low,Resolved,2026-11-28T04:54:00,2026-11-28T05:54:00,60,50,Configuration drift,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-01091,2026-11-28,2026-11,SITE-0138,Denpasar,Enterprise VPN,Low,Closed,2026-11-28T17:28:00,2026-11-28T18:15:00,47,10,Access node congestion,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-01755,2026-11-28,2026-11,SITE-0043,Surabaya,Cloud Connectivity,Low,Resolved,2026-11-28T21:37:00,2026-11-28T22:19:00,42,46,Power outage,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00034,2026-11-29,2026-11,SITE-0073,Surabaya,Cloud Connectivity,Low,Resolved,2026-11-29T19:06:00,2026-11-29T20:17:00,71,60,Customer premises equipment,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00481,2026-11-29,2026-11,SITE-0196,Semarang,Fiber Internet,Low,Resolved,2026-11-29T09:45:00,2026-11-29T10:43:00,58,28,Power outage,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00654,2026-11-29,2026-11,SITE-0249,Palembang,Enterprise VPN,Low,Closed,2026-11-29T03:08:00,2026-11-29T03:29:00,21,11,Configuration drift,Field Operations,1,Monitor and resolve in standard queue
INC-2026-00669,2026-11-29,2026-11,SITE-0068,Denpasar,Fiber Internet,Low,Resolved,2026-11-29T18:14:00,2026-11-29T19:11:00,57,49,Configuration drift,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00966,2026-11-29,2026-11,SITE-0114,Medan,Enterprise VPN,High,Closed,2026-11-29T04:58:00,2026-11-29T09:43:00,285,88,Access node congestion,Enterprise Support,2,Escalate to regional operations lead
INC-2026-01113,2026-11-29,2026-11,SITE-0089,Palembang,IPTV,Medium,Investigating,2026-11-29T17:01:00,,120,202,Backhaul packet loss,Field Operations,1,Assign service assurance follow-up
INC-2026-01223,2026-11-29,2026-11,SITE-0152,Bandung,Fiber Internet,Medium,Resolved,2026-11-29T02:41:00,2026-11-29T05:04:00,143,127,Planned maintenance overrun,Customer Assurance,1,Assign service assurance follow-up
INC-2026-01704,2026-11-29,2026-11,SITE-0248,Denpasar,Cloud Connectivity,Medium,Resolved,2026-11-29T17:15:00,2026-11-29T20:01:00,166,116,Power outage,Enterprise Support,1,Assign service assurance follow-up
INC-2026-01856,2026-11-29,2026-11,SITE-0243,Surabaya,Voice,Low,Closed,2026-11-29T17:52:00,2026-11-29T19:00:00,68,51,Configuration drift,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-00476,2026-11-30,2026-11,SITE-0198,Denpasar,Fiber Internet,Medium,Resolved,2026-11-30T15:36:00,2026-11-30T17:41:00,125,172,Power outage,Enterprise Support,1,Assign service assurance follow-up
INC-2026-01316,2026-11-30,2026-11,SITE-0021,Jakarta,Enterprise VPN,Low,Resolved,2026-11-30T12:30:00,2026-11-30T13:25:00,55,31,Access node congestion,Field Operations,1,Monitor and resolve in standard queue
INC-2026-01789,2026-11-30,2026-11,SITE-0060,Balikpapan,Fiber Internet,Low,Closed,2026-11-30T12:39:00,2026-11-30T13:34:00,55,29,Planned maintenance overrun,Field Operations,1,Monitor and resolve in standard queue
INC-2026-01932,2026-11-30,2026-11,SITE-0180,Balikpapan,Voice,Low,Resolved,2026-11-30T20:15:00,2026-11-30T21:30:00,75,37,Configuration drift,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-02068,2026-11-30,2026-11,SITE-0108,Denpasar,Fiber Internet,Medium,Closed,2026-11-30T12:13:00,2026-11-30T14:47:00,154,217,Backhaul packet loss,Field Operations,1,Assign service assurance follow-up
INC-2026-00180,2026-12-01,2026-12,SITE-0172,Bandung,Enterprise VPN,High,Resolved,2026-12-01T15:10:00,2026-12-01T21:56:00,406,163,Fiber cut,NOC Core,2,Escalate to regional operations lead
INC-2026-00837,2026-12-01,2026-12,SITE-0035,Makassar,Mobile Broadband,Low,Resolved,2026-12-01T08:21:00,2026-12-01T09:32:00,71,28,Planned maintenance overrun,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00917,2026-12-01,2026-12,SITE-0005,Makassar,Fiber Internet,Low,Closed,2026-12-01T18:31:00,2026-12-01T19:18:00,47,36,Fiber cut,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-01740,2026-12-01,2026-12,SITE-0145,Makassar,Mobile Broadband,Medium,Resolved,2026-12-01T19:30:00,2026-12-01T21:31:00,121,205,Core router instability,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-01953,2026-12-01,2026-12,SITE-0099,Palembang,IPTV,High,Resolved,2026-12-01T09:31:00,2026-12-01T14:40:00,309,537,Power outage,Customer Assurance,2,Escalate to regional operations lead
INC-2026-00142,2026-12-02,2026-12,SITE-0091,Jakarta,Enterprise VPN,Critical,Resolved,2026-12-02T12:24:00,2026-12-03T02:18:00,834,512,Fiber cut,Customer Assurance,3,Open command bridge and dispatch field team
INC-2026-00209,2026-12-02,2026-12,SITE-0239,Palembang,Voice,Medium,Closed,2026-12-02T05:41:00,2026-12-02T07:51:00,130,146,Configuration drift,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-00316,2026-12-02,2026-12,SITE-0201,Jakarta,Voice,Medium,Closed,2026-12-02T23:31:00,2026-12-03T01:23:00,112,132,Fiber cut,Field Operations,1,Assign service assurance follow-up
INC-2026-00400,2026-12-02,2026-12,SITE-0074,Medan,Cloud Connectivity,Low,Resolved,2026-12-02T21:26:00,2026-12-02T22:22:00,56,28,Configuration drift,Field Operations,1,Monitor and resolve in standard queue
INC-2026-00982,2026-12-02,2026-12,SITE-0113,Surabaya,Fiber Internet,Medium,Resolved,2026-12-02T07:05:00,2026-12-02T10:03:00,178,139,Planned maintenance overrun,NOC Core,1,Assign service assurance follow-up
INC-2026-01272,2026-12-02,2026-12,SITE-0102,Bandung,Enterprise VPN,Low,Resolved,2026-12-02T17:41:00,2026-12-02T18:36:00,55,26,Customer premises equipment,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-01310,2026-12-02,2026-12,SITE-0065,Makassar,Fiber Internet,Low,Closed,2026-12-02T16:00:00,2026-12-02T16:38:00,38,29,Power outage,Field Operations,1,Monitor and resolve in standard queue
